C-1,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,DM1,DM2,DM3,DM4,DM5,DM6,DM7,DM8,DM9,DM10,DM11,DM12,DM13,DM14,DM15,DM16,DM17,DM18,DM19,DM20,DM21,DM22,DM23,DM24,DM25,DM26,DM27,DM28,DM29,DM30,DM31,DM32,DM33,DM34,DM35,DM36,DM37,DM38,DM39,DM40,DM41,DM42,DM43,DM44,DM45,DM46,DM47,DM48,DM49,DM50,DM51,DM52,DM53,DM54,DM55,DM56,DM57,DM58,DM59,DM60,DM61,DM62,DM63,DM64,DM65,DM66,DM67,DM68,DM69,DM70,DM71,DM72,DM73,DM74,DM75,DM76,DM77,DM78,DM79,DM80,DM81,DM82,DM83,DM84,DM85,DM86,DM87,DM88,DM89,DM90,DM91,DM92,DM93,DM94,DM95,DM96,DM97,DM98,DM99,DM100,DM101,DM102,DM103,DM104,DM105,DM106,DM107,DM108,DM109,DM110,DM111,DM112,DM113,DM114,DM115,DM116,DM117,DM118,DM119,DM120,DM121,DM122,DM123,DM124,DM125,DM126,DM127,DM128,DM129,DM130,DM131,DM132,DM133,DM134,DM135,DM136,DM137,DM138,DM139,DM140,DM141,DM142,DM143,DM144,DM145,DM146,DM147,DM148,DM149,DM150,DM151,DM152,DM153,DM154,DM155,DM156,DM157,DM158,DM159,DM160,DM161,DM162,DM163,DM164,DM165,DM166,DM167,DM168,DM169
CHEM77,HAS-005,アルミ合金の微生物腐食,Null,Null,Null,缶体,燃料タンク,その他部品,本体,アルミニウム合金,アルミニウム合金_99Al以上,A1230A,Null,0,0,25,0,滞留,なし,液相,Null,炭化水素,炭素C13C16,C13-C16,炭化水素,炭素C13C16,C13-C16,水溶液,水,水,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM78,HS-006,重油間接脱硫装置の水硫化アンモニウム腐食による異常腐食,石油精製,水素化脱硫,反応,付設品,配管,配管・継手類,出口ヘッダー,炭素鋼,炭素鋼_TS_490MPa未満,SS400,Null,0,25,44,8.5,流動,なし,気液混相,Null,炭化水素,炭化水素全般,炭化水素全般,無機塩,硫化物,水硫化アンモニウム,不定,Null,Null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM79,HS-007,重油脱硫装置モノエタノ-ルアミン洗浄系調節弁の腐食,石油精製,Null,Null,弁類,調節弁,調節弁関連,弁体,オーステナイト系ステンレス鋼,オーステナイト系ステンレス鋼1,SUS316ステライトコルモノイ硬化処理,Null,Null,0,0,0,流動,なし,液相,Null,官能基,アミン,アミン,官能基,アミン,アミン,無機ガス,酸性ガス,硫化水素,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM80,HS-008,炭酸カリ再生塔塔底ポンプのキャビテ-ション腐食について,Null,ﾍﾞﾝﾌｨｰﾙﾄﾞ法ガス洗浄装置,（炭酸カリ洗浄）,ポンプ,ベーンポンプ,ポンプ部品,インペラ,オーステナイト系ステンレス鋼,オーステナイト系ステンレス鋼1,SCS14,Null,Null,25,110,0,流動,なし,液相,Null,無機塩,オキソイオン,炭酸塩,無機ガス,酸性ガス,二酸化炭素,無機塩,オキソイオン,炭酸塩,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM81,HS-009,主精留塔頂熱交換器チタン管束の腐食,石油精製,常圧蒸留,反応,熱交換器,多管式,熱交換器部位,伝熱管外,チタン合金,チタン合金_純TiおよびTS340MPa以下,TP270(1種),Null,Null,0,0,0,流動,なし,気液混相,Null,炭化水素,炭素C6C8,C6-C8,無機ガス,等核二原子分子,塩素,無機アルカリ,_15族アルカリ,アンモニア,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM82,HS-010,塩化アンモニウム塩の堆積下でのアルミニウム黄銅、炭素鋼の腐食,石油精製,常圧蒸留,反応,熱交換器,多管式,熱交換器部位,伝熱管外,銅合金,銅合金_黄銅,C6870,Null,Null,25,126,0,流動,なし,気液混相,Null,炭化水素,炭化水素全般,炭化水素全般,無機塩,ハロゲン化物,塩化アンモニウム,炭化水素,炭化水素全般,炭化水素全般,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM83,HS-010-2,塩化アンモニウム塩の堆積下でのアルミニウム黄銅、炭素鋼の腐食,石油精製,常圧蒸留,反応,熱交換器,多管式,塔・缶体関連,缶,炭素鋼,炭素鋼_TS_490MPa未満,SS400,Null,Null,25,126,0,流動,なし,気液混相,Null,炭化水素,炭化水素全般,炭化水素全般,無機塩,ハロゲン化物,塩化アンモニウム,炭化水素,炭化水素全般,炭化水素全般,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM84,HS-011,重油直接脱硫装置エフルエントク-ラ-の異常腐食減肉,石油精製,水素化脱硫,反応,熱交換器,ｴﾌﾙｴﾝﾄｸｰﾗｰ,熱交換器部位,伝熱管内,炭素鋼,炭素鋼_TS_490MPa未満,SS400,Null,Null,0,0,0,渦,なし,液相,Null,炭化水素,炭化水素全般,炭化水素全般,無機塩,硫化物,水硫化アンモニウム,炭化水素,炭化水素全般,炭化水素全般,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM85,HS-012,重油間接脱硫装置エフルエントク-ラ-の異常腐食減肉,石油精製,水素化脱硫,反応,熱交換器,ｴﾌﾙｴﾝﾄｸ-ﾗ-,熱交換器部位,伝熱管内,炭素鋼,炭素鋼_TS_490MPa未満,SS400,Null,Null,0,104,0,渦,なし,液相,Null,炭化水素,炭化水素全般,炭化水素全般,無機塩,硫化物,水硫化アンモニウム,炭化水素,炭化水素全般,炭化水素全般,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM86,HS-013,重油間接脱硫装置パイプマニホ-ルド型エフルエントク-ラ-の異常腐食減肉,石油精製,水素化脱硫,反応,熱交換器,ｴﾌﾙｴﾝﾄｸ-ﾗ-,熱交換器部位,伝熱管内,炭素鋼,炭素鋼_TS_490MPa未満,SS400,Null,Null,60,120,0,渦,なし,液相,Null,炭化水素,炭化水素全般,炭化水素全般,無機塩,硫化物,水硫化アンモニウム,炭化水素,炭化水素全般,炭化水素全般,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM87,HS-014,重油間接脱硫装置反応生成油エアク-ラ-の異常腐食減肉,石油精製,水素化脱硫,反応,熱交換器,ｴﾌﾙｴﾝﾄｸ-ﾗ-,熱交換器部位,伝熱管内,炭素鋼,炭素鋼_TS_490MPa未満,SS400,Null,0,0,0,0,渦,なし,気液混相,Null,炭化水素,炭化水素全般,炭化水素全般,炭化水素,炭化水素全般,炭化水素全般,不定,Null,炭化水素全般,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM88,HS-015,耐摩ライニング材質による母材の浸炭、ライニングの剥離への影響,石油精製,流動接触分解,反応,缶体,ﾌﾟﾚﾅﾑﾁｬﾝﾊﾞｰ,塔・缶体関連,耐摩ライニング,非金属,Null,Null,Null,0,25,744,0,流動,なし,気相,Null,炭化水素,炭化水素全般,炭化水素全般,無機ガス,酸性ガス,SOx,炭化水素,炭化水素全般,炭化水素全般,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM89,HS-016,石油精製におけるチタン製熱交換器の腐食,石油精製,常圧蒸留,反応,熱交換器,多管式,熱交換器部位,伝熱管内,チタン合金,チタン合金_純TiおよびTS340MPa以下,TP270(1種),Null,2,146,165,0,流動,なし,気相,Null,無機ガス,水蒸気,水蒸気,官能基,アミン,アミン,無機ガス,等核二原子分子,塩素,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM90,HS-017,アミン/サワ-ガス処理装置における腐食,Null,ｱﾐﾝ/ｻﾜ-ｶﾞｽ処理装置,Null,塔,吸収塔,塔・缶体関連,塔,炭素鋼,炭素鋼_TS_490MPa未満,SS400,Null,2,0,0,0,流動,なし,気液混相,Null,有機ガス,サワーガス,サワーガス,無機ガス,酸性ガス,硫化水素,無機ガス,酸性ガス,二酸化炭素,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM91,HS-018,CO2吸収塔の腐食,Null,酸性ガス洗浄装置,Null,塔,吸収塔,塔・缶体関連,塔,炭素鋼,炭素鋼_TS_490MPa未満,SS400,Null,7,0,0,0,流動,なし,気液混相,酸性,無機ガス,酸性ガス,二酸化炭素,無機酸,オキソ酸,炭酸,無機ガス,酸性ガス,二酸化炭素,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM92,HS-019,熱炭酸カリCO2除去装置の吸収塔の腐食,Null,熱炭酸カリCO2除去装置,Null,塔,吸収塔,塔・缶体関連,塔,炭素鋼,炭素鋼_TS_490MPa未満,SS400,Null,Null,0,0,0,流動,なし,気液混相,酸性,無機塩,オキソイオン,炭酸塩,無機ガス,酸性ガス,二酸化炭素,無機塩,オキソイオン,炭酸塩,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM93,HS-020,高圧ボイラチュ-ブに於けるアルカリ腐食,Null,Null,Null,ボイラ,多管式,熱交換器部位,伝熱管外,炭素鋼,炭素鋼_TS_490MPa未満,STB410,Null,0,25,900,9,流動,なし,液相,Null,水溶液,ボイラ復水,ボイラ復水,無機アルカリ,アルカリ金属,水酸化ナトリウム,無機塩,オキソイオン,炭酸塩,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM94,HS-021,圧力容器の水素誘起割れ,Null,Null,Null,缶体,竪型円筒缶,溶接部,母材相当材,炭素鋼,炭素鋼_TS_590MPa以上,SM570,Null,20,25,87,8.2,流動,なし,液相,Null,無機ガス,酸性ガス,硫化水素,水溶液,水,水,無機ガス,酸性ガス,硫化水素,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM95,HS-022,減圧蒸留装置真空塔塔底油配管の高温硫化物腐食,石油精製,減圧蒸留,蒸留,塔,真空塔,塔・缶体関連,配管,炭素鋼,炭素鋼_TS_490MPa未満,STPT370,Null,21,25,360,0.06,流動,なし,気相,Null,炭化水素,炭化水素全般,炭化水素全般,無機ガス,酸性ガス,SOx,不定,Null,Null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM96,HS-023,硫黄回収装置硫化水素吸収塔の応力腐食割れ,石油精製,硫黄回収装置,（硫化水素）,塔,吸収塔,塔・缶体関連,支持部材,炭素鋼,炭素鋼_TS_490MPa未満,SM400B,有・不十分,19,25,44,0,流動,なし,気液混相,Null,有機ガス,サワーガス,サワーガス,有機ガス,サワーガス,サワーガス,官能基,アミン,アミン,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM97,HS-024,ボイラ設備1.4K排蒸気配管の応力腐食割れ,石油精製,Null,Null,ボイラ,貫流ボイラ,配管・継手類,エルボ/チーズ,炭素鋼,炭素鋼_TS_490MPa未満,STPG370,Null,0,0,0,0,流動,なし,気液混相,アルカリ性,無機ガス,水蒸気,水蒸気,水溶液,ボイラ缶水,ボイラ缶水,無機アルカリ,アルカリ金属,水酸化ナトリウム,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM98,HS-025,間接脱硫装置精留塔加熱炉チュ-ブの腐食減肉,石油精製,水素化脱硫,反応,炉体,加熱炉,熱交換器部位,伝熱管内,合金鋼,"合金鋼_5Cr以上,Mo,Ni他",低合金鋼,Null,8.7,25,360,0,流動,なし,気相,Null,炭化水素,炭化水素全般,炭化水素全般,無機ガス,酸性ガス,硫化水素,不定,Null,Null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM99,HS-026,ステンレス鋼容器の溶接部での脆化割れ,Null,Null,Null,缶体,横型円筒缶,溶接部,母材相当材,オーステナイト系ステンレス鋼,オーステナイト系ステンレス鋼1,SUS304,Null,0,0,25,0,滞留,なし,液相,Null,炭化水素,炭化水素全般,炭化水素全般,無機ガス,酸性ガス,還元剤,不定,Null,Null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHEM100,HS-027-1,低全酸価原油におけるナフテン酸腐食,石油精製,低全酸価原油装置,Null,塔,蒸留塔,配管・継手類,配管,炭素鋼,炭素鋼_TS_490MPa未満,SS400,Null,0,25,345,0,渦,なし,気液混相,Null,炭化水素,炭化水素全般,炭化水素全般,官能基,カルボン酸,ナフテン酸(3-(3エチルシクロペンチル)プロピオン酸）,不定,Null,Null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
